road_type_score,avg_speed_kmh,turn_count,elevation_gain_m,weather_score,time_of_day_score,distance_km,sharp_turn_count,u_turn_count,intersection_count,signal_count,roundabout_count,lane_change_count,traffic_density_score,comfort_score
0.55,46.94705059162851,47,227.1096163383099,0.6062490867940149,0.75,46.70220810358413,8,3,52,14,2,7,0.6186057127829067,35.745336460927405
0.35,30.821384188013543,21,155.49923610294945,0.6467824400060186,0.75,31.661692502043163,18,4,31,7,3,6,0.4017302919124961,40.87477352408824
0.35,22.273399452651255,53,194.26643329602675,0.4049927709162261,0.75,45.628807000642134,1,0,57,26,6,9,0.5049898837432238,31.729284200500736
0.55,27.70197024080918,3,122.00405522899756,0.5127853311377448,0.75,1.2660777990637022,3,4,10,2,0,3,0.7496341633213317,64.52675226860784
1.0,14.979914844701149,54,159.18860672915812,0.7263133719191683,0.95,44.63741412417537,19,1,63,28,1,2,0.7163050707620295,51.08185678199502
0.7,27.831766764121934,43,152.1857265871904,0.4763052686948621,0.4,36.351470810336174,8,1,49,21,5,0,0.28837846941627215,39.88435042398928
1.0,10.82808078628415,11,212.7331088873319,0.013980485085166583,0.75,9.437479251492213,3,1,11,2,0,2,0.9885621139671126,69.5467666893128
0.85,66.45325605723804,78,122.99439580688481,0.012904196997515771,0.75,13.888862943007505,4,3,85,17,3,1,0.6501961772556311,47.06429476071519
0.7,38.47378666489146,73,29.930136786642013,0.6613108500493936,0.4,27.597689959030195,5,1,76,16,2,4,0.5868499089007768,50.39041640297107
0.85,97.58302402842178,51,236.61285684408685,0.847237537455598,0.75,7.121969612176601,19,0,57,21,3,0,0.9737977460525415,59.98284667312921
0.85,27.43453456986681,75,205.45590099846225,0.7852735375139964,0.75,39.48304518649024,0,4,77,30,1,3,0.3122635535911627,43.040977943355585
0.85,41.12457132786345,64,285.0370366372096,0.3104003019331635,0.75,39.76751944489891,12,2,78,30,7,7,0.6349386822948206,40.85111935213151
0.7,42.205704277737986,64,128.61485275435885,0.47112788499695446,0.4,15.746500444099002,17,1,65,23,5,8,0.8440620655479831,41.20022138116327
0.7,10.76063464562145,9,23.461697073328413,0.234160740101667,0.75,4.421033243667003,2,4,9,2,1,0,0.5191229510618177,59.66534455890251
1.0,85.52871577355131,17,36.48569590897289,0.9891499106666726,0.95,49.45352550244515,19,3,26,11,0,2,0.7890437536314898,75.8136735312826
1.0,12.879501412989224,46,231.99586296092338,0.2605064492602319,0.4,13.285715082971917,4,4,50,14,0,5,0.9193303539318287,49.76886149147519
1.0,94.61618512563173,65,20.32718483358058,0.4162615928493666,0.95,4.310373914549908,12,1,79,39,1,4,0.4093224697025636,62.158590765234486
0.7,90.28669159842586,48,272.3478434787856,0.6811289513243032,0.75,17.16828300979423,9,1,58,18,6,0,0.3931680356714714,54.065488228036024
0.85,58.19697244773672,71,84.49503338855561,0.876017669650776,0.75,48.481159846540365,2,1,84,23,6,1,0.4885484283209338,62.06941299899273
0.7,58.92360174201629,21,269.6637121737974,0.05147568406713654,0.75,39.85345302484775,10,0,23,10,0,1,0.5347532089414628,53.785592837421866
0.7,68.84001306605407,25,232.05205464028384,0.30101967602712143,0.95,24.536320910697025,0,4,35,12,6,6,0.2888354968705283,58.78491908434466
0.55,44.83450107413983,8,261.360310887507,0.5689858479644604,0.75,15.961190664558332,14,2,10,4,4,5,0.38503120668827756,57.52697953488611
0.85,68.250005505807,20,64.21190753098972,0.6183130813761835,0.95,21.741998828825967,3,0,27,8,5,5,0.8985824209691939,76.07725096830156
0.55,14.029154981963819,62,178.70804874407048,0.07002743849986082,0.75,1.8509148033014653,14,2,62,28,1,0,0.6532728647176281,32.87358778484538
0.7,14.864286461475391,5,28.076739621726777,0.6640787378420733,0.75,36.200153590625455,6,1,17,8,5,0,0.41425623239869735,66.08595648079415
1.0,51.15073776575899,13,60.684230261812786,0.5280643656085743,0.95,5.882569306040316,14,2,14,4,0,3,0.954875792902435,74.17027507074415
0.55,59.46600709954314,32,92.97066820118054,0.8276273793621446,0.95,26.432841266841052,3,2,32,8,6,9,0.8194488825900641,62.31117191586481
0.55,89.90358763022371,70,222.24377745300694,0.2221891762083007,0.4,28.726407590265914,2,0,76,29,5,5,0.489944279164072,42.190305267607
0.55,19.419457051710665,23,7.414313816544993,0.1950269850218761,0.95,1.0827989408124006,13,0,26,12,3,5,0.8123542923494809,49.93864310348467
1.0,84.03831344745004,72,270.93518486164095,0.7933372219279557,0.75,49.01405267289414,5,4,74,28,2,4,0.6768418321724342,60.69200839240419
0.85,28.90426035628626,74,21.241054113876512,0.7038691289396163,0.95,15.804812846755445,0,2,76,36,6,3,0.7470546959899731,54.01358369121468
0.7,45.467528365902865,50,112.94705860338814,0.7916733605776747,0.95,4.783988298613675,8,0,59,17,4,1,0.45715945102509076,54.75834853180644
1.0,38.49421913446716,1,24.32688849857524,0.7819341410280795,0.95,42.86503935471502,11,4,11,5,4,6,0.36759635298763577,71.34278020466195
1.0,46.01397455788591,14,230.69035293101211,0.10400067583046069,0.95,8.445677598515918,17,2,16,3,2,5,0.40286452076328694,54.71077936662472
0.7,23.544594826532702,34,42.39449202082704,0.27858304729915084,0.4,2.2228016749999377,2,2,35,10,2,6,0.2669875678147016,48.00076477584155
0.85,55.321306696319944,35,265.4270730787373,0.26008513613644635,0.4,25.239843300051966,18,1,39,13,5,2,0.5768300943450929,46.33320969423826
0.85,82.14783308482305,38,159.06659597745784,0.9345872814168397,0.4,7.365932304081095,2,0,38,15,5,0,0.5249866259015759,68.68524957186963
0.85,49.73806093410072,3,284.54184583661885,0.48746657405034555,0.4,49.13873025134016,13,3,7,2,3,0,0.20203173788003898,61.55868621422913
0.55,54.15522183083792,63,87.1082738424586,0.11105713270001738,0.75,1.5101383440132756,3,0,72,34,5,3,0.8850933335500937,47.38398654040278
1.0,86.38908267531828,73,136.2948455635173,0.28957790593001875,0.75,3.508669865242967,12,1,86,40,2,3,0.7454953751256765,58.57527420155075
0.85,73.54523031742278,5,208.27408869887338,0.8719016485164715,0.75,41.83091435354948,12,4,12,5,4,6,0.5573929214830344,71.85920809365314
0.7,54.14089676678063,56,249.57399377128817,0.8470663781653133,0.75,12.74783310586327,1,0,62,14,3,6,0.9736169803081789,56.913663661684296
0.7,33.19260833702617,29,126.40712632368204,0.9003394834405374,0.95,45.668240915813264,1,2,43,9,2,3,0.9524332881548796,63.98663094479947
0.35,89.643407216047,73,267.72976149814923,0.38852877273702,0.75,16.24571562027303,9,3,86,30,7,6,0.2760775427509156,34.28697788429693
0.55,61.931836152150254,66,35.39616249731857,0.6413409614899965,0.75,4.419349916659881,10,4,79,33,3,7,0.6921113907405974,43.72171962297312
0.85,29.903284909962405,14,212.60541564302864,0.2781739198753237,0.75,1.5189981530352454,14,0,24,5,3,8,0.8536179864356113,60.328186888142874
0.35,34.22077773742093,16,104.45969466409812,0.18082533115237387,0.4,14.845796575801618,2,4,30,11,5,5,0.3383614807430353,43.688519566946276
0.7,82.28197800426213,17,30.400645239779088,0.02190107592636792,0.75,24.212798199299062,13,2,19,6,5,3,0.30236965792164283,57.418980874371286
0.85,13.973100587870992,18,115.99936704060116,0.22344094968934947,0.75,1.0497894353774253,17,3,30,12,0,9,0.40782222321977574,47.16103365369935
0.55,99.2882968325938,75,264.0646873456704,0.6043741368922729,0.75,29.47425292465082,18,2,86,28,2,1,0.4237369162947957,40.42863731119332
1.0,21.73165117433126,68,294.160161386592,0.9042103136067927,0.75,17.349416375061857,18,3,76,31,7,8,0.9719876897513686,42.841872229063476
0.55,81.64616728572436,23,117.83995713014478,0.13342055321544177,0.75,20.11752293875816,0,4,33,8,5,6,0.8243818644570828,58.599164698752865
0.7,45.52977850945146,47,265.92491634191254,0.918011560965442,0.4,13.809136461707224,18,0,56,14,0,5,0.24779032350378527,42.88015949225118
0.7,54.299456495872015,29,152.89632487256347,0.34538523487172135,0.75,26.923215066612077,2,3,41,19,5,3,0.8291851352245725,55.966051380100005
0.55,89.25855197181201,14,215.10451129918243,0.4268284076143207,0.75,12.276008476439047,19,2,20,5,4,3,0.3357116146772715,56.272980137270345
0.35,47.16200706302919,46,13.611426682146954,0.3649785404687468,0.75,7.606282221667055,7,3,46,22,6,1,0.48579356593673045,41.53095275121637
0.85,58.374437830591106,43,167.193591595207,0.4086081399197039,0.95,44.6417070203542,16,4,48,10,3,0,0.45481568602189215,46.938224898389024
1.0,14.436969616825294,26,21.04858086329713,0.25919314918766523,0.4,20.13719416849707,0,4,29,10,4,4,0.41790525738415607,57.135587518810716
0.55,10.211272648070784,63,80.5853871281398,0.6986046783114386,0.75,4.769587160828599,5,4,68,20,3,5,0.44700642613312946,34.53066004490666
0.85,32.031988570155335,40,170.0442977606036,0.7581831102701669,0.75,12.285814973750242,16,0,53,26,2,9,0.8033612228863207,45.65832474546875
0.85,71.25247836268906,67,242.14912992650414,0.8231128908522648,0.75,16.187204461840025,0,4,81,40,6,8,0.41324311670874503,49.75231999210411
1.0,20.913840402322304,4,168.26809314117318,0.34128958335996706,0.4,38.7126691580785,12,0,6,1,1,0,0.8405792775489664,64.84487235965561
0.7,20.238576292409448,52,280.857462334563,0.7646268910277948,0.95,2.090519231938109,11,1,56,15,2,4,0.2728135889678364,43.678126605448504
0.7,46.9864547232313,7,243.09975227275066,0.6376753574768151,0.4,24.4342249354276,4,3,9,3,3,4,0.676135929065434,61.858739374044525
0.7,68.3053334747404,21,46.87204383153079,0.9579160868403928,0.75,20.976931782479177,19,2,27,12,1,8,0.8904006982218531,66.88462575725879
0.85,74.08647930231375,6,116.6875456883812,0.4247851666985476,0.75,48.45161968011129,12,0,20,7,7,3,0.26343773554621147,69.44657533155305
1.0,26.060560668853732,21,200.54562819203366,0.9923097278833546,0.75,9.823675602533964,7,0,25,11,1,2,0.7079101841692654,63.262533756522146
0.55,17.162933263483822,45,281.52180948278703,0.7403940300078714,0.75,31.765666562022222,11,2,48,10,7,2,0.6092934013969794,39.294350508756
0.7,94.63573305509898,29,296.31476062340124,0.7762777549589974,0.4,10.90764736954375,8,3,43,16,2,5,0.4655529077036031,55.024488928538204
1.0,33.459974430589156,15,228.95593138884215,0.025704860109661,0.75,27.872680654420208,16,4,24,9,4,0,0.2805396301767229,48.43480952042407
1.0,86.80118478478515,78,172.13079167380917,0.49739835133609644,0.4,28.19809839317567,13,3,84,21,2,0,0.7411882370267717,51.739289307927926
1.0,87.71423054165365,4,226.98290692139759,0.5283367123120252,0.95,4.691989763064161,6,0,10,4,3,0,0.44750237144836974,81.22870117962636
0.85,79.527033258629,66,81.97092583918432,0.040600101920599596,0.4,23.366113415664355,3,4,75,36,6,6,0.47113522847403977,48.28521518713743
0.7,25.195024598731308,22,85.08090817788981,0.312131223490555,0.95,23.59664929003819,6,1,30,14,4,4,0.7740741881728659,59.13086385079086
0.85,83.96213133287803,60,196.30480384869696,0.9556441806277962,0.95,16.63769703296518,16,2,74,20,3,8,0.9562828511165162,55.57853874614822
0.85,79.2325503317428,73,261.5506729199731,0.4261114363601356,0.75,14.580769130695066,16,3,75,22,7,2,0.4669099555887251,45.03357534149714
0.55,63.70506910955954,4,290.9428467529061,0.18670198455830744,0.75,11.99060073169404,0,4,14,4,5,5,0.7973864590711339,64.98402808728099
0.85,40.34818316520575,22,102.40038024936547,0.5133387070264082,0.75,1.2911125218588175,1,2,32,7,5,6,0.9652872219613837,64.28519100297684
0.85,33.62577438398897,78,238.96608693039607,0.03376557722046525,0.95,1.088997939959692,17,3,87,42,6,2,0.2782615601949637,34.20152453222859
0.55,20.970029087232305,24,255.4592415862481,0.5159886999708573,0.75,29.89957332873912,8,0,31,7,4,8,0.6233615593956685,49.23681916199367
0.85,55.878136021078426,7,186.95197290941783,0.5942683060300878,0.95,15.281731645893686,4,0,13,5,0,1,0.208931468028584,70.53303179714352
0.85,62.67347879588618,20,104.27756466892887,0.35769436255300624,0.75,9.226544133376821,0,0,28,8,4,6,0.8601424246414657,74.27407585830008
1.0,42.34050914642085,1,185.7265695821403,0.7625761980935596,0.95,34.55202507010269,6,1,2,0,0,9,0.42951256109377084,77.6793655247934
0.35,52.78231609127817,21,175.33467129345382,0.13571407700100535,0.75,26.91632390449283,1,0,26,5,3,3,0.46621399497377203,51.1328264268896
0.7,42.716301163234,71,181.95765173894728,0.8781834098806967,0.95,45.83295556718131,2,0,75,19,2,8,0.7498295505984427,49.838021439403676
0.85,67.69054515886312,71,185.77806413631643,0.9554449103904202,0.4,41.71982991652815,3,0,73,24,3,6,0.8313438514293254,55.65154353077164
0.7,91.1133287016907,67,254.1174572615085,0.0012345246028885315,0.75,36.609730363898386,2,4,73,29,2,7,0.5199922009569828,45.1061761153416
0.85,24.75282358422504,63,51.024453980199105,0.8427216600431593,0.75,7.202515902065707,18,2,77,33,5,9,0.7324160539788951,48.23306286989902
0.85,44.32679289128111,18,110.18818428455043,0.5061051489073335,0.75,33.638348208979366,11,1,22,4,0,2,0.9650835291191198,65.38530440701886
0.55,22.678174355577518,52,175.80051820521342,0.46140563383851674,0.75,35.002395703943854,14,3,57,14,2,5,0.9095218363934932,33.85407670530515
0.85,66.24493933670487,51,84.99832158348792,0.2386791068743811,0.75,38.40329690876082,3,1,54,22,7,3,0.76103528709152,54.40112623749292
0.85,75.59834585397363,46,293.4459366252118,0.4473250411116366,0.75,13.893503464113053,0,2,52,23,3,3,0.9544511114482948,61.281780233420044
0.7,93.87214593377102,53,78.94507788069876,0.9504271496301374,0.75,32.37457767952381,15,0,65,17,3,1,0.900750438668797,61.17374426860015
1.0,35.098473363486846,43,140.88866419270957,0.2107876339543837,0.75,31.29564445584445,5,0,55,14,3,9,0.7832072583964593,58.28842338038198
1.0,95.51900852788872,6,263.2095137139205,0.17904123845076236,0.75,19.880192440763135,16,3,12,2,6,8,0.9337982072425373,69.345391755832
0.85,15.693640463860731,0,24.019098798067873,0.24189630405944795,0.75,33.511842038071585,4,1,4,0,4,0,0.8539123713696759,67.79167590071938
0.85,64.27124770281293,62,246.20640062827556,0.5518341943372664,0.4,5.24808250450188,12,1,76,15,3,0,0.6018032787286995,47.48931776311342
0.7,15.141944740899698,38,171.302510692401,0.9302998154332999,0.4,32.53174603497743,11,3,44,16,4,6,0.6018255225419633,45.66147185496677
1.0,90.43967689857503,18,9.540612245901126,0.5738815907652576,0.75,30.694763626420656,0,1,24,11,1,9,0.20703263232784944,78.14851221841442
0.85,57.68281513630487,30,270.8738675900307,0.2434824766058209,0.95,11.320595955450303,11,1,39,9,0,6,0.22419978722954248,50.25627336018706
0.85,70.24135156865165,76,11.759050636722911,0.44045231532126206,0.75,41.092467356473584,1,1,88,37,1,3,0.7969820759760633,60.32441951234365
1.0,84.84165333194073,23,154.56533888138785,0.39040013178574573,0.95,43.846286012872454,17,3,30,11,1,7,0.643815120119765,61.685443808618764
0.7,23.527956023557188,68,14.709373909704338,0.04656946986243726,0.75,11.313713415429316,8,3,81,39,4,4,0.8087664957864569,40.194517048227766
1.0,13.473240574432046,64,21.360029542349444,0.5106418485290586,0.75,4.722093127622971,15,2,74,32,4,5,0.95973025535861,45.64780960998822
0.55,89.09930313215669,32,266.1612942773676,0.1260063866336738,0.75,30.575197713535925,19,1,32,14,6,3,0.5620245244531927,49.05255958132019
0.7,38.343990471303925,58,229.74766408873307,0.842244042083875,0.95,24.51595882218159,14,2,61,23,7,2,0.27075648073607717,37.64996193679563
0.7,21.608101713444874,32,59.08235197346744,0.5489629092958968,0.75,21.952117233840827,9,4,42,18,0,1,0.7012475538567882,47.72114835991032
1.0,52.16151133783779,31,186.14039196427615,0.8446064826173758,0.75,38.28940817214116,1,4,31,9,0,7,0.27978704990451375,65.66356732891846
1.0,63.84754681264169,58,238.40387052936467,0.9560446873780412,0.4,48.51346933593684,3,1,60,15,5,4,0.6970423929076106,63.441640381618605
0.85,12.787354308025911,40,266.8771924100594,0.9431882907502764,0.95,24.405522249433638,17,0,47,22,0,9,0.6221910751380468,48.13408806294004
0.85,34.7406092431379,11,140.4920780517439,0.10042933430755374,0.75,1.3015988599639723,18,4,23,9,7,5,0.7697736834435558,56.509700294716104
0.85,12.951988684920641,72,269.2499632203613,0.944817071550007,0.95,30.21708959238053,17,0,83,18,6,5,0.4807676456915198,39.5051279844929
1.0,47.83018502759491,10,152.35502181526846,0.7957472077895101,0.75,33.04432773436213,13,2,16,7,3,3,0.3150894407825354,64.96456435953493
0.7,90.55900261596199,18,206.46841265330733,0.777658105260791,0.4,41.572896993770996,7,1,20,6,3,8,0.3889683965178855,63.05352746888853
0.7,98.43871703442123,53,293.70880782754176,0.0901285402681754,0.75,10.770942073709755,4,2,56,16,6,6,0.746907479475444,49.74180382729397
0.55,67.33427981532648,56,70.78553675835802,0.17951470228359911,0.75,26.692054042427618,4,2,57,22,0,9,0.5825324658022707,44.054267734664215
0.85,24.54739244061326,41,50.55638282474344,0.9751633799147684,0.95,22.909443519078906,7,3,42,15,4,7,0.632653984636927,59.81970273566719
0.85,91.52644509993752,70,102.60564749336105,0.2133701571552944,0.75,33.557582596968906,10,1,74,26,1,6,0.45839873792873087,49.79372146222076
0.7,56.46230408800544,30,49.31970681609281,0.16905333016740065,0.75,4.133210121455071,6,3,42,11,0,3,0.8693617345468729,56.38748535428815
0.35,23.837438089262626,51,85.24884171146225,0.36235161870946786,0.75,44.31663365327671,12,2,52,25,5,8,0.9995640636795367,31.7689274415836
1.0,92.95540025064952,1,222.8955970111812,0.9133561975348903,0.75,26.04671280767564,16,0,11,5,0,1,0.44976488663563485,72.17665202071768
0.35,78.17221456507927,37,143.25721077638616,0.47619346355655556,0.75,43.97522680352951,18,1,43,8,1,4,0.7749212893790796,54.30392202073066
0.85,75.85347454508364,31,112.51238834847057,0.9205837190890865,0.95,17.671619461293762,2,1,31,9,2,1,0.3368801953630787,70.8452224338858
1.0,73.82626334149643,9,110.61720158273792,0.3343387804152357,0.4,33.022588517390744,1,4,17,3,0,7,0.7939455489515528,80.4350659326602
0.7,28.030583898679808,7,58.358992470015956,0.22652864522699934,0.75,47.87953231616113,5,0,21,9,0,8,0.5446810968271976,61.41359613873362
0.55,28.990602253677345,74,134.22343628609858,0.4952030088510355,0.75,47.2255803447792,18,0,83,38,3,2,0.6842445522219975,33.905958399801584
0.85,71.94636985845295,19,187.39066760645287,0.6154768902618886,0.75,47.261034983789635,14,2,19,6,1,4,0.3900485048223318,63.09695720565672
1.0,29.775047509935717,19,41.746450355467125,0.3914989986135561,0.75,3.104395185329651,3,2,29,13,5,8,0.8813253881875374,66.61681622752025
0.85,49.4804527122744,8,291.8438584410644,0.34603050959453174,0.75,20.747784047751615,18,2,8,3,7,5,0.33866824634292836,60.4839895302381
1.0,80.38016430345472,71,132.9843529280201,0.21805928477324665,0.75,3.978281614940511,6,4,84,29,0,2,0.9428843525895225,55.08915438449065
0.55,80.55572662880569,14,284.3882750254184,0.27500676622177145,0.75,16.164373650479035,19,0,22,6,5,5,0.24899869408553404,53.08805140999508
0.85,50.79355952732737,62,40.39767798725556,0.6731179631523008,0.4,9.554326659597617,13,3,68,19,0,8,0.4303852395150532,40.47152559347854
0.85,81.29709444477206,20,230.16478595180405,0.3698735386136779,0.95,31.38673378148288,6,0,33,9,2,9,0.6503563981358084,72.04086212315279
1.0,85.47596165782511,4,185.29141516306348,0.07975704172102849,0.75,39.256561412004416,19,3,18,6,1,6,0.8867748669546462,73.58764837129462
